news_id,news_title,event,location_prediction,village,district,state,date_prediction,event_type,url
62f7ce2ed1eafd03bd6fec4e,Governor Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"Wherever Jammu and Kashmir Governor Satya Pal Malik dig, Jammu and Kashmir Governor Satya Pal Malik find their corruption.",Jammu and Kashmir,,,,[],kill,https://kashmirobserver.net/2019/local-news/governor-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4e,Governor Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,Jammu and Kashmir Governor Satya Pal Malik should not have made such comments as Jammu and Kashmir Governor Satya Pal Malik am the constitutional head but what Jammu and Kashmir Governor Satya Pal Malik said is Jammu and Kashmir Governor Satya Pal Malik's feeling on the issue.,Jammu and Kashmir,,,,[],kill,https://kashmirobserver.net/2019/local-news/governor-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4e,Governor Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"Once Jammu and Kashmir Governor Satya Pal Malik am not the governor, Jammu and Kashmir Governor Satya Pal Malik will still say the same thing.",Jammu and Kashmir,,,,[],kill,https://kashmirobserver.net/2019/local-news/governor-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4e,Governor Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"Jammu and Kashmir Governor Satya Pal Malik am ready to face the consequences for say,"" Jammu and Kashmir Governor Satya Pal Malik told television channels.",Jammu and Kashmir,,,,[],kill,https://kashmirobserver.net/2019/local-news/governor-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4e,Governor Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"On Sunday, Jammu and Kashmir Governor Satya Pal Malik stoked controversy during Jammu and Kashmir Governor Satya Pal Malik's address at a function in Kargil in Ladakh region.",Jammu and Kashmir,,,,"[('2019-07-21', 'Sunday')]",kill,https://kashmirobserver.net/2019/local-news/governor-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4e,Governor Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"""These boys who have picked up guns are killing These boys who have picked up guns's own people, These boys who have picked up guns are killing PSOs (personal security officer) and SPOs (special police officers).",Jammu and Kashmir,,,,[],kill,https://kashmirobserver.net/2019/local-news/governor-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4e,Governor Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,Why are you killing their own people?,Jammu and Kashmir,,,,[],kill,https://kashmirobserver.net/2019/local-news/governor-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4e,Governor Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,Kill those who have looted the wealth of Kashmir.,Jammu and Kashmir,,,,[],kill,https://kashmirobserver.net/2019/local-news/governor-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4e,Governor Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"Have you killed any of those who have looted the wealth of Kashmir?""",Jammu and Kashmir,,,,[],kill,https://kashmirobserver.net/2019/local-news/governor-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4e,Governor Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,Jammu and Kashmir Governor Satya Pal Malik had asked.National Conference leader Omar Abdullah was quick to respond.,Jammu and Kashmir,,,,[],kill,https://kashmirobserver.net/2019/local-news/governor-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4e,Governor Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"""Save this tweet - after today any mainstream politician or serving/retired bureaucrat killed in the state has been murdered on the express orders of Jammu and Kashmir Governor Satya Pal Malikthe state ,"" National Conference leader Omar Abdullah said on the microblogging site.National Conference leader Omar Abdullah Jammu said Jammu and Kashmir Governor Satya Pal Malik should check out Jammu and Kashmir Governor Satya Pal Malik's own reputation in Delhi before sanctioning unlawful killings.Jammu and Kashmir Governor Satya Pal Malik, tells militants to kill politicians perceived to be corrupt.",Jammu and Kashmir,,,,"[('2019-07-22', 'today')]",kill,https://kashmirobserver.net/2019/local-news/governor-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4e,Governor Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"""Perhaps Jammu and Kashmir Governor Satya Pal Malik should find out about Jammu and Kashmir Governor Satya Pal Malik's own reputation in Delhi these days before sanctioning unlawful killings & kangaroo courts,"" Reacting to National Conference leader Omar Abdullah's criticism, Jammu and Kashmir Governor Satya Pal Malik said National Conference leader Omar Abdullah is behaving like a political juvenile who tweets on everything.",Delhi,,,,[],kill,https://kashmirobserver.net/2019/local-news/governor-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4e,Governor Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"""Ask the people about Jammu and Kashmir Governor Satya Pal Malik's reputation and Jammu and Kashmir Governor Satya Pal Malik's reputation as well.",Jammu and Kashmir,,,,[],kill,https://kashmirobserver.net/2019/local-news/governor-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4e,Governor Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"Jammu and Kashmir Governor Satya Pal Malik am here because of Jammu and Kashmir Governor Satya Pal Malik's reputation in Delhi and National Conference leader Omar Abdullah are, where National Conference leader Omar Abdullah are right now, because of National Conference leader Omar Abdullah's reputation,"" Jammu and Kashmir Governor Satya Pal Malik said.Jammu and Kashmir Governor Satya Pal Malik said Jammu and Kashmir Governor Satya Pal Malik neither had the name of Jammu and Kashmir Governor Satya Pal Malik's father or grandfather to fall back up on nor the wealth.Jammu and Kashmir Governor Satya Pal Malik have come here from a one-and-half room house and Jammu and Kashmir Governor Satya Pal Malik guarantee National Conference leader Omar Abdullah that Jammu and Kashmir Governor Satya Pal Malik will leave after exposing their corruption,"" Jammu and Kashmir Governor Satya Pal Malik added.",Delhi,,,,[],kill,https://kashmirobserver.net/2019/local-news/governor-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4f,Guv Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"SRINAGAR — Jammu and Kashmir Governor Satya Pal Malik on Monday expressed regret over Jammu and Kashmir Governor Satya Pal Malik's remark that militants should stop killing innocent people and target the corrupt, saying his remark that militants should stop killing innocent people and target the corrupt was made in a ""fit of anger and frustration"".Jammu and Kashmir Governor Satya Pal Malik said Jammu and Kashmir Governor Satya Pal Malik should not have made the comment as constitutional head of the state but his remark that militants should stop killing innocent people and target the corrupt did reflect Jammu and Kashmir Governor Satya Pal Malik's feelings and Jammu and Kashmir Governor Satya Pal Malik will say the same thing when Jammu and Kashmir Governor Satya Pal Malik is not governor.",Jammu and Kashmir,,,,"[('2019-07-22', 'Monday')]",kill,https://kashmirobserver.net/2019/local-news/guv-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4f,Guv Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"""It was in a fit of anger and frustration due to rampant corruption here.",Jammu and Kashmir,,,,[],kill,https://kashmirobserver.net/2019/local-news/guv-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4f,Guv Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"Wherever Jammu and Kashmir Governor Satya Pal Malik dig, Jammu and Kashmir Governor Satya Pal Malik find their corruption.",Jammu and Kashmir,,,,[],kill,https://kashmirobserver.net/2019/local-news/guv-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4f,Guv Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,Jammu and Kashmir Governor Satya Pal Malik should not have made such comments as Jammu and Kashmir Governor Satya Pal Malik am the constitutional head but what Jammu and Kashmir Governor Satya Pal Malik said is Jammu and Kashmir Governor Satya Pal Malik's feeling on the issue.,Jammu and Kashmir,,,,[],kill,https://kashmirobserver.net/2019/local-news/guv-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4f,Guv Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"Once Jammu and Kashmir Governor Satya Pal Malik am not the governor, Jammu and Kashmir Governor Satya Pal Malik will still say the same thing.",Jammu and Kashmir,,,,[],kill,https://kashmirobserver.net/2019/local-news/guv-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4f,Guv Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"Jammu and Kashmir Governor Satya Pal Malik am ready to face the consequences for say,"" Jammu and Kashmir Governor Satya Pal Malik told television channels.",Jammu and Kashmir,,,,[],kill,https://kashmirobserver.net/2019/local-news/guv-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4f,Guv Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"On Sunday, Jammu and Kashmir Governor Satya Pal Malik stoked controversy during Jammu and Kashmir Governor Satya Pal Malik's address at a function in Kargil in Ladakh region.",Jammu and Kashmir,,,,"[('2019-07-21', 'Sunday')]",kill,https://kashmirobserver.net/2019/local-news/guv-says-remark-telling-militants-kill-corrupt-made-anger-44940
62f7ce2ed1eafd03bd6fec4f,Guv Says Remark ‘Telling’ Militants To Kill Corrupt Made In Anger,"""These boys who have picked up guns are killing These boys who have picked up guns's own people, These boys who have picked up guns are killing PSOs (personal security officer) and SPOs (special police officers).",Jammu and Kashmir,,,,[],kill,https://kashmirobserver.net/2019/local-news/guv-says-remark-telling-militants-kill-corrupt-made-anger-44940
